Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
-1139.865365    86.974316     0.041215   -21.545320    60.529285    19.268506   -14.423491    14.132909   321.050095     6.344966   283.736564    23.134509   650.196563    43.459134  -138.981408   -12.492189  -332.324103  -324.605345  -343.519256   112.680904  -254.932440   154.460125  -397.536289  -140.077205    20.226640   182.575592     0.178107   -16.704894    -1.438269   123.047876   117.144843    91.674850    10.806792   283.534946    43.589375    16.229007    23.552326    83.432066   -21.775806  -713.234805   -92.315606    58.424314    12.371915    54.022216     1.054379    29.338465   101.846492    17.366285    -0.138092    40.408131   120.435614  -167.230835     3.058720    62.339267   137.665660   106.526230   164.208275    43.613905    37.687905   103.429601    93.307369    15.780590    78.586241   -19.123364    -5.855045   -48.874567     5.207601    30.579522     4.202880    23.099807    46.321872    -7.319262  -163.610483  -247.282814   292.071720   193.288288    53.649479    20.021101     9.859569    -5.183959   -47.205625    30.658793    19.582402    11.228018    -9.327739    38.267791  -396.326535   331.207172   -46.194505  -143.948981  -307.895196    89.862858    10.642341   -23.684822     8.824207  -161.602437  -100.269151    75.080817     3.496852    32.659736   439.043769    36.171816    17.694826  -113.454330  -110.797543    -2.951457    24.809544    43.038270   -48.349374  -141.119225    22.140874  -101.757695   -22.078298  -192.294866   -68.814630    -3.451102   650.104897    92.507081    64.457356   -22.099706    72.116891    65.887237   -39.387123   -40.659743    22.904222   -69.467217  -152.207106    32.987429     2.685408   105.759238    -6.104710  -555.860825    -0.634282   -15.456902    26.964978   161.248053    27.503561   -30.470951   -24.712939    19.109018    15.663184    16.908868  -113.468289   -33.499350   -96.053884   -17.804640    -5.321230    -4.011787    96.965761    -9.105440    25.347847     1.626566   -97.263175   -97.576826    18.221945   -11.002820   198.000000    71.513888    73.314436     0.823525    -0.000000   -46.816132     0.702085   -35.276613    59.190019   -36.824378    36.877525    93.640281    -6.549023   155.579585    -1.376405    23.534449    24.109435    -5.150348    -9.887471  -103.947883  -102.784522   -11.030995   -44.367175   339.126028    -7.414379   -43.832117   -10.769993    85.388552    26.016508    -3.254129     2.877380   -48.266667     7.974728    36.977496   -23.747720    55.697586   -85.674374    -7.710169   259.695809     9.098012     1.907960     7.468511   -12.082504  -170.962878  -170.360565    55.326821    25.913771  -183.184148   -10.058821    32.622411     0.778356    62.860550    13.751807    43.169573    83.001161    57.455792    12.928319   138.060183    -1.122378     3.653795    -4.779235    -5.929058     2.135893    12.899542  -497.865791
-1193.331287    93.588112     0.101054   -19.664711    37.280868    19.843208   -12.719604    14.449193   279.191601     6.336917   284.041560    23.148363   666.818869    43.983868  -142.424920   -11.455386  -312.599353  -338.815924  -337.263727    71.628535  -253.269325   116.901772  -417.611133  -136.450071    21.354627   182.473588     1.184424   -16.491130    -1.499683   474.794561   129.191146   109.756084    44.086715   139.235114    57.900775    20.411114    30.986637   118.204754   -10.134747  -665.834805   -90.627486    56.587901    12.284603    46.047140     1.145509    29.935937    73.105498    17.974882    -0.050182    40.592052   120.570829  -167.206260     3.091834    62.476160   144.544299   106.899835   164.348855    43.892757    37.890256   103.286648    93.503200    16.232381    78.934116   -18.354420    -5.740638   -47.765831     5.428282    30.675905     4.402166    23.764900    49.213697    -6.730211  -170.848908  -264.304909   209.543810   188.471096    53.767068    20.152817     8.678324    -5.059899   -46.399254    29.738344    19.682070    11.508899    -9.200517    38.285622  -245.157014   171.972473   -45.951458  -140.181532  -297.362732    91.654121    10.809034   -22.574842     8.952985  -150.704760  -100.826621    75.234091     7.544852    32.701745   384.288435    36.311715    17.671745  -115.030174  -103.634107    -3.164145    33.956872    41.611283   -49.655964  -137.789945    22.976697   -98.756609   -19.038492  -181.401945   -64.813089    -3.176860   534.232947   157.655720    64.421557   -21.953667    72.711849    66.011785   -36.003830   -30.451464    23.353548   -64.927970  -153.538480    33.000726     2.706942   107.461633    -6.029733  -553.663824    -0.626958   -14.406178    25.585453   161.294334    27.661835   -29.850309   -22.855893    19.555248    15.803075    14.574076  -106.245533   -34.621169  -102.333219   -19.940216    -2.129132    -3.775502    83.963372    -8.784315    25.989075     1.784112   -94.477891   -95.364990    18.866232   -10.476206   198.000000    72.283494    61.530144     0.000000    -0.000000   -46.016959     0.840512   -34.697478    55.170909   -35.531241    37.414959    93.715982   -10.590428   156.642958    -0.899792    23.697160    21.216379    -5.208480    -7.569310  -105.389892  -104.973852   -10.525017   -44.300076   334.272020    -7.200978   -42.997781   -12.240074    85.196092    27.771666    -3.072692     1.416049   -47.611588     8.018349    18.766870   -21.787362    47.789495   -82.610690    -7.050268   263.693894    10.410308     2.231576     7.947731   -11.825206  -166.343858  -164.996304    55.857410    26.129970  -179.514890    -9.459884    30.697365     1.118671    61.740810    10.647061    43.306307    81.538244    47.862424    10.548246   118.394278    -0.828294     3.771781    -4.719948    -6.620304     1.450552    13.019482  -510.579208
-1088.943629    85.692171     0.292841   -15.577486    38.445087    15.570296   -14.371759    15.133147   252.761433     4.480916   284.600228    23.177423   633.309679    45.343536  -151.931061    -9.142121  -304.568219  -322.084034  -335.621233   104.768433  -239.166748   147.556638  -441.372595  -127.325182    23.448378   178.329544     2.046537   -15.754405    -1.361639    58.914017   113.943497    89.376411     4.983066   250.232839    44.405747    15.968922    23.968572    75.467164    14.030545  -611.302345   -86.199832    56.471057     5.756492    35.243321     1.377671    31.386328    73.432886    18.930742     0.198334    41.064200   120.994504  -167.124454     3.199438    62.915635   136.079021   107.671549   164.694017    44.466302    38.771502    96.577460    94.088840    17.581056    68.981226   -18.134791    -8.173019   -45.527277     5.810357    30.903850     4.927511    25.277071    55.509827    -5.418002  -152.565398  -279.208482   123.773862   212.797529    54.131868    19.909810     9.628025    -4.879073   -43.651711    28.849172    19.992772    12.430701    -8.733285    38.702121  -139.445719   471.031777   -52.418803  -132.368248  -277.932573    98.514657    11.226861   -20.780820     9.400677  -118.293720  -111.978298    75.570100    16.089441    27.738244   438.832891    36.628540    17.475770  -125.971563   -85.159132    -5.074769    27.054557    38.261952   -53.817576  -132.657779    23.418973  -105.110629   -12.735091  -152.051473   -54.754025    -2.377208   308.487266    88.327238    63.665743   -25.452230    74.542648    66.389913   -29.457306   -20.386167    24.294753   -55.559711  -154.250590    33.042831     2.777625   105.570297    -5.748823  -544.489389    -0.598642   -12.131488    23.801602   159.297608    29.457082   -28.145244   -27.187706    20.714681    16.159481    16.568601   -91.363883   -35.847057  -107.241684   -21.654470     4.534429    -3.202348    88.128516    -7.748981    20.932740     2.283168   -88.033745   -92.497156    17.992029   -13.237340   198.000000    73.926811    54.372799    -0.000000    -0.000000   -43.536145     1.272078   -32.866941    56.731740   -33.515189    33.165615    95.439117   -19.404602   148.913119     0.005272    24.194879    18.560183    -5.691894   -10.208169  -115.782463  -114.373397   -11.782081   -49.792810   285.115418    -6.684605   -41.162986   -15.700583    80.684274    33.314761    -2.653937     1.223066   -44.760326     7.488425    41.192635   -20.819606    44.158058   -78.221023    -5.676688   277.804434    13.150740     2.935904     9.099827   -11.023204  -157.320911  -158.306502    57.071570    26.791843  -168.901459    -7.571473    25.677788     2.145539    49.813471   -11.819521    42.985085    83.115144    60.070790    14.146212   112.319982     0.098900     3.828119    -5.544398    -6.358273     2.062200    12.058372  -535.066749
-1081.584800    88.396826     0.329946   -15.730632    38.735469    11.919163   -11.990550    15.171082   252.693650     4.410156   284.556691    23.176589   634.154761    45.429502  -147.153489    -9.101446  -310.853186  -322.032166  -329.904566   114.971987  -243.879771   147.530295  -430.446501  -127.869653    23.169619   180.086083     1.884599   -15.666920    -1.338703    59.055235   114.280107    89.637060     5.126860   259.647186    44.593567    16.074966    24.094678    76.166579    16.252452  -604.495436   -84.430314    55.535290     6.022814    35.526916     1.369683    31.457400    67.794831    18.833283     0.212037    41.099830   121.098556  -167.111775     3.207939    62.934383   137.388987   107.627921   164.695450    44.449798    38.756381    83.493339    94.251977    18.019197    68.871314   -18.377102    -6.534850   -45.092049     5.797004    30.910669     4.953010    25.365981    55.983858    -5.321857  -149.388889  -271.904129   130.877029   222.831185    54.231071    17.509813     9.070453    -4.516185   -42.971111    28.997337    21.566458    12.711739    -8.676700    38.781499  -269.109299   521.354290   -50.148921  -133.030624  -282.231087    98.937402    11.441505   -21.261829     9.571412  -115.069883  -106.024494    75.585943    16.524495    27.818744   438.900748    36.625467    17.571064  -120.308509   -83.339362    -4.093096    27.396217    39.745686   -51.687541  -130.793262    20.876524  -101.359425   -12.315280  -149.356904   -54.407261    -2.356651   283.609631    94.317561    64.038532   -23.596971    74.945915    66.492873   -29.116549   -22.212652    24.323485   -54.902126  -154.204229    33.046135     2.786418   105.796343    -5.720162  -548.511838    -0.597176   -11.916965    27.676691   160.027006    28.713642   -27.824580   -25.958263    20.592109    16.143441    15.735157   -90.169543   -35.036398  -104.575530   -20.813345     5.034493    -3.142619    86.975163    -7.561387    23.964653     2.342914   -88.818614   -99.745786    18.058557   -12.540499   198.000000    74.005045    53.004922    -0.000000    -0.000000   -42.970057     1.349269   -32.678338    56.419257   -33.385296    33.139671    94.472741   -17.562684   150.982196    -2.794865    24.324848    22.475847    -5.412452    -9.141000  -110.271862  -109.453382   -10.987208   -46.864829   276.549226    -6.441544   -40.226011   -17.145137    79.324040    33.874685    -2.643983     1.218478   -44.599047     7.515397    41.350564   -20.219162    43.539069   -78.121201    -5.585896   278.667432    13.321391     2.992938     9.064939   -10.822037  -158.156483  -159.124889    57.073688    26.963628  -165.639991    -7.206900    24.454308     2.445095    53.808238    -3.310314    40.832801    83.156083    57.278298    13.516211   110.399829     0.319265     3.793502    -5.254871    -6.351302     2.087470    13.523395  -529.067644
-1079.203079    89.953681     0.302720   -16.029826    38.073310    13.182808   -16.126647    15.067905   270.902457     6.050679   284.546060    23.170981   634.220398    45.215598  -142.198827    -9.329521  -306.352386  -322.815903  -336.571871   103.706245  -244.997890   138.250289  -416.180974  -127.749067    22.908825   183.064354     1.694876   -15.631159    -1.335280    66.219534   114.669982    89.882326     5.849550   296.136732    44.803837    16.190209    24.246585    77.053665    12.092432  -624.605267   -87.671170    58.985268    12.684205    52.368878     1.363939    31.448463    69.950854    18.837774     0.177445    41.026505   121.003222  -167.119970     3.198309    62.918195   138.143623   107.574923   164.653836    44.418603    38.666087    78.822378    94.067045    17.459278    71.253568   -17.591183    -9.843961   -46.272426     5.764846    30.882591     4.879936    25.161830    55.001753    -5.513307  -158.678614  -264.416732   191.736369   232.862107    54.146659    16.992690     8.919335    -4.826333   -43.447227    28.845903    18.490646    12.463659    -8.678864    38.771644  -495.006917   552.156759   -44.561738  -133.283890  -284.533864    85.688759    11.186835   -22.537627     9.279894  -121.116945  -100.066693    75.547374    15.825558    33.025818   438.945708    36.605736    17.682506  -114.520110   -86.724596    -3.048330    27.785789    41.569041   -49.322020  -134.033120    22.755355  -103.570374   -13.134744  -154.731696   -55.461673    -2.402935   312.818307    87.246153    64.464253   -21.737827    74.615714    66.359524   -29.972248   -27.059104    24.221690   -56.258506  -152.047185    33.040409     2.790294   106.163489    -5.670915  -545.911699    -0.590890   -12.288514    27.722011   158.530802    28.223677   -28.723526   -24.737748    20.576852    16.136303    16.327659   -92.388076   -34.469645  -101.517219   -19.619915     4.144630    -3.248515    86.639921    -7.790931    25.000698     2.312421   -88.600406  -105.337025    18.151838    -8.948279   198.000000    73.803000    54.263915    -0.000000    -0.000000   -43.479592     1.283136   -32.618100    57.273079   -33.909269    33.115802    94.999599   -15.965181   153.818399    -3.235294    24.188400    27.904268    -5.026996    -7.990702  -104.641456  -104.278680   -10.164561   -43.947434   300.017517    -6.773384   -41.485458   -15.489786    80.088926    32.788826    -2.671618     1.231214   -44.990220     7.507746    40.199410   -21.259670    44.313725   -79.248156    -5.745258   276.792162    12.960415     2.873552     8.994556   -11.034940  -160.299576  -161.435907    56.973934    26.747753  -169.953395    -7.586379    25.395171     2.096843    47.894052   -16.247187    40.234565    83.186822    52.865772    13.469746   111.462728     0.097984     3.972374    -6.483516    -5.931828     3.979519    12.033145  -507.948341
-1090.901293    94.742943     0.226668   -17.707580    51.983313    16.776695   -20.638355    14.759361   330.285661     8.990942   284.003357    23.147975   637.041502    44.512059  -147.573397   -10.428842  -324.327599  -321.216870  -346.974990   155.004280  -257.876714   169.619145  -423.803319  -134.910767    20.814468   184.821854    -0.024689   -15.639807    -1.262640    59.085925   116.661197    87.868829     5.593150   157.751581    38.004057    13.940223    20.339904    76.404844    -4.290257  -714.602621   -90.930296    66.020192    13.416674    56.159708     1.181511    30.105793   103.087040    18.350945     0.038425    40.734227   120.796414  -167.150645     3.152854    62.725528   139.427359   107.183363   164.496558    44.153520    38.081276    68.424347    93.751313    16.713864    80.852227   -18.775208   -12.884222   -16.123408     5.578725    30.771770     4.624489    24.280999    50.547156    -6.417149  -178.400181  -270.580807   286.772810   243.752037    65.286447    15.432400     9.723853    -4.660097   -44.351474    31.155369    15.348874    12.117666    -8.782982    40.674141  -495.346071   491.225806   -21.229896  -142.089079  -297.400461    79.115385    10.765396   -24.879080     9.094699  -143.498198  -110.449397    75.376882    10.729370    34.000378   438.173579    36.458399    17.545695  -125.033964  -100.363476    -4.676321    23.226247    38.353717   -52.363466  -141.916610    22.668017  -120.914215   -16.645744  -176.324535   -62.197235    -2.563992   522.775702    86.326542    63.888742   -25.078796    73.645227    66.143623   -34.504512   -31.984740    23.777442   -61.928678  -147.191086    33.021367     2.754467   105.374309    -5.758803  -562.099246    -0.596709   -13.629725    30.059097   157.835106    26.245950   -29.785903   -27.221334    19.673804    15.847744    16.229536  -101.326332   -35.867006  -104.456688   -20.626120     0.006267    -3.631348    98.399707    -8.259902    28.823279     2.096024   -93.353967  -113.854394    17.966799    -9.223478   198.000000    72.815001    68.096284     0.000000    -0.000000   -44.637982     1.089740   -33.595724    65.675129   -35.726784    35.243677    90.025018   -17.371209   153.480511    -5.443783    23.945959    28.536801    -5.846284   -12.430568  -114.165974  -112.327366   -12.465269   -49.362657   296.378669    -7.235165   -43.089129   -13.285864    85.941577    28.557778    -2.833775     1.942693   -46.319185     8.136887    41.987373   -24.154241    51.670021   -83.169368    -6.664402   265.910080    11.525908     2.447731     8.106783   -11.457427  -169.479588  -171.103662    56.419474    26.359361  -176.498117    -8.435365    25.812082     1.523534    46.254567   -23.092876    38.472530    82.867813    98.301236    14.101381   128.660498    -0.338485     3.744976    -7.819932    -5.292710     1.778938    13.513459  -468.904637
-1111.610594    95.303400     0.135798   -19.683812    72.220284    20.568445   -31.181518    14.430421   455.732568    14.490883   283.456111    23.123700   645.596845    43.743991  -153.051548   -11.546028  -344.962925  -320.175922  -361.460078   156.916670  -270.521511   202.600997  -439.150648  -142.150425    18.565337   189.337283    -2.097881   -15.765437    -1.205935   122.536843   125.783674    96.063283     9.697084   342.159798    44.277814    16.454979    23.874744    82.765060   -24.218493  -833.827803   -93.419537    65.225038    13.462155    57.315875     0.997127    28.950315   105.772474    17.752521    -0.116525    40.395657   120.590944  -167.185934     3.131907    62.616554   139.953180   106.706424   164.319121    43.860531    37.634529    43.001351    93.449390    16.005489    97.702495   -20.235947    29.577877     9.251752     5.381941    30.660982     4.346125    23.330198    45.413751    -7.474073  -204.265930  -281.808366   291.977847   222.738461   121.661467    11.596163     9.589620    -4.547358   -43.949630    35.757366    16.704242    15.522004    -8.853884    44.498405  -497.390672   429.395198   -24.546490  -152.650189  -328.345212    70.911056    10.511864   -28.046307     8.814192  -168.531207  -123.861041    75.196407     5.534531    35.364885   439.394300    36.303217    17.377204  -135.069504  -116.871456    -6.707005    24.590209    34.916796   -56.809522  -150.866114    21.642263  -121.462442   -20.603313  -202.154410   -69.651829    -2.803418   649.709948   147.582744    63.177923   -29.545510    72.758088    65.951158   -39.909689   -42.300418    23.322696   -68.402320  -146.252653    33.011026     2.723681   105.111492    -5.830854  -579.048028    -0.603064   -15.148856    29.657517   155.298769    21.813059   -30.774098   -28.876604    18.734104    15.579796    18.001831  -111.646116   -37.749191  -111.311750   -22.698119    -4.639441    -4.068075   111.154388    -8.751810    25.789962     1.877725   -98.521590  -137.011995    17.800411    -9.196353   198.000000    71.727336    73.584664     4.247204    -0.000000   -45.869490     0.872934   -34.447281    66.991343   -37.777682    31.865374    84.891838   -21.173092   140.125232   -10.405738    23.695950    28.440813    -6.363238   -13.749528  -125.948055  -122.216586   -14.307195   -56.156388   327.772906    -7.575134   -44.477036   -12.082431    85.663937    24.217340    -2.996103     3.599118   -48.249292     8.732548    42.849664   -27.712675    60.963780   -87.921445    -7.676395   258.169937     9.841426     1.938992     7.210863   -11.845886  -181.422113  -184.401228    55.812976    26.021806  -182.364244    -9.330140    20.937651     0.999906    36.422012   -43.227623    34.461879    83.036561    67.948470    18.513385   150.565455    -0.771252     3.463227   -10.455705    -2.948495     5.286091    14.757776  -467.864410
-1132.757027    90.773613     0.093953   -20.872066    79.188344    20.634794   -26.525068    14.219410   459.825554    16.993448   282.984863    23.099699   663.901302    43.254983  -163.553889   -12.257470  -352.979340  -320.421279  -373.925962   156.476832  -276.396941   184.377876  -468.052878  -147.745493    15.965518   188.500172    -2.678860   -15.786799    -1.211177   412.723197   140.053996   113.086304    41.531111   295.864598    55.701889    20.436400    30.326435   114.624167   -32.996799  -901.340235   -95.018852    64.743822    13.737061    57.051340     0.859309    28.197529   106.619637    17.434599    -0.194803    40.231946   120.504051  -167.201086     3.106350    62.484291   139.204031   106.452198   164.213363    43.677947    37.366900    41.461830    93.321522    15.712650   109.251401   -20.785368    48.520717     7.511157     5.262683    30.583112     4.189651    22.784356    42.936019    -7.952165  -197.637335  -302.514889   237.849687   243.508438   135.026167    11.038297    10.844970    -4.583258   -43.935101    35.696768    16.662319    17.272020    -8.830433    44.473098  -501.670708   366.255952   -29.033349  -161.193200  -354.625327    69.854313    10.324934   -29.064268     8.712821  -181.023107  -137.990654    75.106796     3.158039    35.881548   429.426993    36.197425    17.160862  -149.468535  -124.219226    -9.000788    31.023548    30.724207   -61.778970  -154.747051    25.582514  -129.792438   -22.423075  -213.528479   -73.215755    -2.874273   649.317091   158.538417    62.316075   -33.937825    72.373304    65.870412   -42.302823   -45.276678    23.051183   -71.113945  -146.162188    33.001104     2.711738   104.782376    -5.848233  -572.337495    -0.605021   -15.837383    29.797747   156.111508    22.365576   -31.537725   -31.157191    17.974903    15.355928    20.254705  -116.172814   -40.052592  -120.113082   -25.081666    -6.539988    -4.288300   114.352031    -8.966857    25.287040     1.769663  -101.321978  -142.258066    17.772465    -9.243905   198.000000    71.230519    73.136894     7.017341    -0.000000   -46.434847     0.834869   -34.875609    68.808556   -38.941962    36.048232    86.942093   -22.656611   155.466438   -11.104002    23.590069    28.395183    -7.053977   -15.505220  -139.367459  -133.717109   -15.943180   -61.280688   350.678935    -7.762405   -45.006238   -10.958281    85.500972    22.239627    -3.093191     4.044482   -48.518600     8.725035    42.327411   -27.865784    64.751899   -90.466384    -8.092546   254.826934     9.166397     1.698047     6.555632   -12.007819  -188.458370  -191.198820    55.417458    25.878103  -184.931162    -9.713610    20.570140     0.782933    39.472970   -39.467553    33.880674    82.137382    62.546123    14.603661   160.892981    -0.952656     3.206037   -10.013697    -3.344304     3.499285    14.733621  -458.501094
-1128.604117    72.070153     0.115353   -20.681202    74.970066    20.898267   -33.093026    14.245341   460.008456    14.413122   283.147891    23.113549   664.812369    43.174836  -169.325054   -12.249123  -356.878295  -321.096820  -378.596403   155.611568  -276.999978   174.517080  -484.333168  -145.018591    17.111124   189.039737    -2.672456   -15.691384    -1.208715   565.515594   147.284188   119.552411    42.475798   226.544890    63.328843    22.978150    33.960152   160.873911   -33.707941  -907.829539   -94.758545    64.635120    13.743436    57.192304     0.909704    28.380394   106.618513    17.485928    -0.224811    40.180862   120.544053  -167.187207     3.119166    62.549936   136.564009   106.336284   164.200707    43.695314    37.317432    37.425111    93.379516    15.849710   107.755752   -20.396064    50.664753     7.710004     5.258456    30.579682     4.210573    22.712791    42.697477    -8.046027  -200.204753  -316.476035   194.814177   290.736379   134.719735    10.749597    10.661259    -4.535430   -43.527499    35.742562    16.692171    17.419956    -8.832813    44.490385  -472.591227   317.279337   -26.770242  -156.370765  -342.006616    69.249431    10.423437   -28.788692     8.735157  -185.171022  -143.484635    75.105806     3.408916    35.937256   417.198769    36.233121    17.078902  -153.659525  -127.360113    -9.852885    38.022715    28.124546   -62.788318  -156.299980    25.635159  -131.617235   -22.372907  -219.362319   -74.663307    -2.954046   648.086832   158.405244    62.057014   -35.255180    72.773382    65.916964   -42.561902   -48.336278    23.056312   -71.421875  -146.131206    33.010487     2.719155   105.829897    -5.831220  -573.759722    -0.604578   -15.909546    29.834156   154.300790    22.779278   -31.325915   -19.605061    18.302295    15.449027    20.865991  -116.292654   -41.577409  -125.810905   -27.109317    -6.895380    -4.348695   113.582787    -8.810937    25.179001     1.821374  -100.087907  -142.387232    18.135808    -9.051382   198.000000    71.204453    73.159902     7.101974    -0.000000   -45.959505     0.824703   -34.603036    68.423613   -38.921217    35.408903    85.992938   -29.338617   154.664563   -11.505911    23.655497    28.432183    -7.036399   -12.611196  -144.529577  -138.702677   -15.433219   -65.397270   354.498323    -7.740291   -44.974518   -11.323222    85.532100    21.214565    -3.068095     3.107472   -48.595586     8.724050    41.901124   -29.186925    65.018869   -90.564555    -8.177141   254.398529     9.084431     1.689749     6.761171   -11.928820  -185.930615  -189.624040    55.457816    25.964507  -183.337369    -9.305406    19.698328     0.926407    33.351948   -49.519656    33.606816    82.959095    58.759754    18.445285   161.488417    -0.816591     3.327303   -11.339170    -3.192598     1.805917    14.748553  -456.231468
-1116.499622    63.526086     0.107014   -19.956844    74.956592    20.837399   -40.724759    14.365224   462.498932    17.312021   283.278398    23.110957   667.861676    43.167516  -173.072570   -11.957841  -349.494085  -320.809783  -371.756650   155.949395  -271.394066   175.004987  -517.680092  -143.934077    17.338908   189.163605    -1.856804   -15.828102    -1.215837   645.569620   142.048052   117.025368    42.614883   150.267825    57.831330    21.293105    31.549592   158.441318   -32.968850  -900.917532   -95.414884    64.926140    13.298958    57.017102     0.946569    28.541356   105.739180    17.583726    -0.235270    40.161917   120.510060  -167.198024     3.117435    62.554072   132.795288   106.367201   164.237909    43.764338    37.151517    39.288407    93.323225    15.690400   107.837559   -20.096079    56.183593     7.574142     5.326350    30.596032     4.203205    22.773174    42.681947    -8.044433  -200.772596  -355.556217   189.917904   309.114922   131.659405    11.701765     9.550734    -4.580687   -43.978371    35.681621    16.659046    16.618366    -8.862500    44.470037  -508.698072   296.821241   -26.526321  -155.699176  -341.342336    70.225700    10.339540   -28.901282     8.688210  -191.091903  -148.051308    75.132282     3.643992    35.851458   412.191231    36.249199    17.010842  -163.964548  -128.628051   -10.708764    29.221727    17.023644   -66.091128  -156.511923    25.921814  -131.662830   -21.898634  -223.013360   -76.170849    -2.999444   648.849012   154.664901    61.831992   -36.170800    72.363698    65.864871   -42.178327   -45.486275    23.265748   -70.403100  -146.156485    33.004821     2.714040   100.180054    -5.855540  -572.118148    -0.604295   -15.851959    29.260819   152.658539    22.775827   -31.332112   -35.384521    18.378709    15.479307    21.163573  -115.156629   -45.094617  -138.326196   -31.503935    -6.310947    -4.367038   115.150618    -8.939381    25.516487     1.813439   -99.209743  -139.397698    16.810829    -9.331357   198.000000    71.299534    73.210452     7.055065    -0.000000   -46.343782     0.802304   -34.706605    65.819114   -37.808608    36.119511    86.144597   -42.548739   155.169691   -10.321585    23.612148    28.401924    -8.413873   -19.897281  -150.035399  -145.478657   -17.698355   -67.084286   341.526401    -7.809448   -44.951329   -10.899568    85.570165    19.919971    -3.052219     3.780446   -48.521708     8.717191    41.556930   -29.478450    64.908148   -88.446965    -8.079802   253.362230     9.319206     1.704864     7.021279   -11.986083  -185.119333  -190.640753    55.569292    25.889572  -185.039072    -9.708075    21.014911     0.806655    28.649635   -57.003538    34.431842    80.290378    51.861472    10.118005   161.525711    -0.950748     3.355846   -12.605065    -3.132180     1.380370    14.733326  -207.000000
