Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -343.010486    -34.111596      0.199968     10.660278      2.752035      0.845665      4.652790      1.846912     -0.513926     -0.617605     -3.347235     -0.217738      0.268256      1.855571      8.677264      3.605084   -116.633179      3.219671   -149.651749     -0.635060    -65.375207     -0.459589     19.973329     -5.236174     -3.434842     -1.471672     -0.847686      0.401401      0.052887      0.116366      0.948843      0.353165      0.292857     -0.051580      0.000000      0.102073      0.064340      1.029471     27.181916    186.066948    -40.935532     -1.137496     -0.250926     -0.341472     -0.035919      0.617880      0.096017      1.182561      0.335508      0.585496      0.491064      0.089848      0.114757      0.399161    -15.563898      1.313849      0.505143      1.043928      1.011186      1.464487      0.660297      1.282762     -0.413527     -0.808954      1.458785     -0.695734      0.912895      0.312357      0.691886      2.013977      6.981997      1.506986     28.462208   -888.749546      0.127948      0.246719     -0.000000      0.168808      0.316153      0.031810      0.000000     -0.042264     -0.024907     -0.071451      0.064425      0.029793    -34.608299     -0.117205     -3.180889    -12.197559    -68.317642     -0.069292     -2.363645    -20.037837     -0.277493      7.325102     -9.507694      0.796942     20.605564     -0.163780     -0.104446      0.622865      0.112435    -28.762933     10.940675      0.000000     -0.436812    -58.236951    -16.629736     -6.084584      0.717024     21.058785     13.567289     17.410095      2.381001      0.204215      0.390211      3.294320      0.420048     -0.786144      2.128125      0.270512     12.652155     17.613538      2.376398     24.666118     -0.081547      0.050314      0.062479     -4.331268      0.091706      0.000000      0.013881      4.301726     -0.502112     -1.417628      0.604739    -19.867245    -11.134917     -0.624068      0.025882      5.131457     37.002938    -19.454418   -112.469689    -39.073061     12.458311      0.691554      4.324924      1.066049     -0.367718      0.358486      2.453179     -4.109350     -1.526271     -0.940794     -0.439805      2.950151     -4.008006     -3.601618     -0.719719      2.562242      0.428122      1.590530      0.298069     -3.814356     -0.301993     -0.457730    -16.820881     -0.183983      0.596759      0.563552      0.119165     -1.018572     -5.518978    -13.319767    -14.976091     -2.991804     -3.205579     -0.210072     -5.056327    -34.732827   -109.518214      1.385693     -0.445926      1.020069      3.163151      0.220993      0.010952      5.424855     -3.009103      2.098900    -16.634917      2.898294      5.222595      5.708176      0.319379      1.353734      0.871082     -4.807467     -4.985909      2.863873      0.695584     10.726361      2.054526      0.184057      1.132309     -3.046474     -7.739468     -0.000000     -0.034740      0.047017     -0.085679      5.723523      1.064169     -0.411077      1.593720     -0.516847     -0.035640      0.273159 -44196.495861
  -337.649335    -35.007722      0.198701     10.125604      2.835569      0.828331      4.562189      1.760978     -0.504168     -0.605322     -3.177338     -0.207993      0.264103      1.742745      8.475997      3.387717   -112.953240      3.126134   -144.987422     -0.616757    -63.297170     -0.448491     19.604160     -5.128244     -3.063710     -1.296901     -0.829350      0.400860      0.052804      0.114278      0.927931      0.346531      0.287756     -0.050881     -0.000000      0.100527      0.031981      1.008702     25.703850    184.622623    -28.830524     -0.656995     -0.184021     -0.164259     -0.035288      0.609516      0.093528      1.076728      0.315350      0.579214      0.485186      0.089345      0.113979      0.395953    -15.418201      1.229650      0.473693      0.990558      0.949792      1.446772      0.655293      1.272431     -0.405249     -0.791889      1.707169     -0.338182      0.851681      0.292774      0.650299      1.895540      6.569075      1.493622     26.072821   -891.184248      0.126265      0.226671      0.028445      0.168551      0.315508      0.031727      0.000000     -0.042035     -0.050282     -0.000000      0.064261      0.029705    -35.528591     -0.233433     -2.571215    -11.910010    -61.775060     -0.040076     -2.140074    -16.789035     -0.160286      4.885470    -10.849438      0.775684     20.429115     -0.120048     -0.103210      0.595660      0.111034    -28.497352      9.560321     -0.000000     -0.432018    -57.748482    -16.483510     -5.963925      0.701946     20.897972     13.483848     17.272309      1.589564      0.136468      0.260627      2.832209      0.415286     -0.779286      2.113491      0.287001     12.301115     17.496293      2.280911     24.474927     -0.047138      0.049945      0.062080     -4.436842      0.091532      0.000000      0.013865      4.280515     -0.387406     -1.318864      0.571728    -19.191484    -11.448972     -0.611466     -0.000000      5.067980     36.744115    -19.289071   -111.550068    -38.755551     12.390494      0.684782      4.066420      1.058643     -0.365332      0.355879      2.403782     -1.976765     -1.512142     -0.689370     -0.435777      2.923949     -3.965308     -3.558479     -0.709579      2.544375      0.425109      1.578961      0.295118     -3.701913     -0.295722     -0.450532    -16.552878     -0.180436      0.595917      0.559570      0.129071     -1.008637     -5.463881    -13.210155    -14.851402     -2.965067     -3.178552     -0.205099     -4.701542    -34.449912   -116.075862      1.373334     -0.441722      1.012038      3.146924      0.220259      0.010914      5.287987     -2.931652      2.084887    -16.160942      2.875065      5.187915      5.579640      0.316422      1.184018      0.864865     -4.704668     -4.879064      2.761894      0.689958     10.632166      2.040910      0.182870      1.123577     -2.710134     -6.879812     -0.000000     -0.034379      0.046478     -0.084766      5.661573      1.057162     -0.402947      1.579397     -0.507958     -0.035112      0.272840 -48997.939862
  -337.381567    -33.669258      0.105539     10.599975      1.861367      0.481992      2.786432      1.854888     -0.433127     -0.520253     -2.386332     -0.156409      0.368139      1.899179     10.772841      3.678545   -113.905699      3.402134   -146.125571     -0.462278    -60.396972     -0.223281     25.780612     -4.410569     -2.653677     -1.120414     -0.864784      0.222120      0.037603      0.187533      1.080851      0.454570      0.424977     -0.033514      0.088779      0.147754      0.093766      1.392234     25.728422    183.606719    -15.852184     -1.231438     -0.290392     -0.394311     -0.061739      0.266027      0.124366      1.237739      0.342988      0.626105      0.264773      0.048904      0.078183      0.262690    -15.384698      1.342822      0.516562      1.022985      0.964430      0.790287      0.341647      0.567101     -0.411157     -0.679784      0.980659     -0.582503      0.914982      0.320306      0.665557      2.057102      6.616853      1.504603     26.893236   -877.620909      0.150683      0.291799     -0.092036      0.120882      0.227572     -0.024322     -0.312655     -0.132055     -0.098943     -0.164333      0.000000     -0.022756    -34.219261     -0.115563     -2.676582     -9.419176    -53.748893     -0.075310     -2.085845    -14.440055     -0.252676      6.990855     -7.830012      0.776121     19.930090     -0.189250     -0.102637      0.626533      0.151449    -26.341561     10.371252      0.433019     -0.252305    -56.007640    -14.828433     -5.127761      0.364646     19.888953     13.179039     18.441289      2.282453     -2.448724     -4.649774      3.600369      0.487367     -0.000000      1.145343      0.113071     11.975432     17.117115      2.370925     23.487386     -0.088494      0.035043      0.031786     -4.118182      0.065597      0.000000      0.007687      4.190907     -0.572225     -1.036316      0.385510    -18.677016    -10.489192     -0.692954     -0.117023      4.941100     35.422119    -18.557636   -108.393808    -37.743403     12.116957      0.692368      4.102340      0.553527     -0.718713      0.151483      1.248917     -4.745428     -1.499434     -1.086088     -0.433683      2.600210     -4.020173     -3.619889     -0.724188      1.311308      0.215209      0.788900      0.292182     -3.333848     -0.308320     -0.356522    -15.333373     -0.188077      0.427473      0.299050      0.041317     -0.897939     -5.058046    -10.200706    -13.268377     -2.688808     -1.830509     -0.102246     -4.623375    -35.575369    -64.515127      1.349585     -0.425121      0.996528      3.087085     -0.168621     -0.000000      5.738874     -2.510714      2.046599    -15.279940      2.615361      5.627907      5.561381      0.156373      0.878175      0.451352     -4.907693     -5.088341      2.806524      0.347216      4.922044      1.080684      0.095673      0.551917     -2.345993     -5.953636     -0.282398     -0.034141      0.112721     -0.027550      5.553313      0.572973     -0.318761      1.109722     -0.504932     -0.023133      0.142918 -45666.920940
  -345.633203    -34.449901      0.108219      9.842309      1.838243      0.545483      2.493727      1.706236     -0.295965     -0.355183     -2.570130     -0.172110      0.293275      2.167810     10.554033      3.441254   -116.782890      3.561303   -149.275324     -0.452474    -62.574263     -0.218480     25.282881     -3.010751     -2.348913     -0.977099     -0.550899      0.308300      0.052195      0.148194      1.129601      0.496959      0.349912     -0.049673      0.129518      0.167523      0.150798      1.364255     34.301359    233.601914    -15.087600     -1.037628     -0.237780     -0.322935     -0.000000      0.716089      0.121591      1.130459      0.391563      0.714125      0.266275      0.049142      0.082856      0.282252    -15.717537      1.469451      0.564670      0.927689      1.185725      0.794139      0.353056      0.614129     -0.280896     -0.432921      0.971082     -0.574023      0.828861      0.390205      0.863118      2.506386      8.704488      1.886378     37.971812   -878.219882      0.107353      0.270309     -0.067762      0.196439      0.370003      0.045570      0.000000     -0.097197     -0.077731     -0.052609      0.068787      0.021805    -34.931920     -0.228726     -2.161841     -9.206272    -48.354518     -0.063437     -1.998921    -14.468832     -0.206921     17.794056     -3.746732      0.857483     21.923050     -0.154982     -0.153272      0.509076      0.187556    -22.653045     16.030665      0.834165     -0.081204    -55.206804    -13.881278     -3.500759      0.471130     28.547876     15.126217     29.003105      5.816859     -2.433751     -4.612595      3.886379      0.698373      1.069706      1.145803      0.128855     14.329782     20.597151      2.222126     22.751684     -0.074551      0.034914      0.033334     -4.055103      0.106608      0.000000      0.010668      4.975828     -0.523540     -1.077048      0.340280    -18.714069     -9.914881     -0.435463     -0.000000      5.588599     36.775754    -17.751651   -106.902438    -37.245521     14.376511      0.868753      5.399159      0.571282     -0.564651      0.168168      1.614127     -3.886440     -1.422374     -0.889501     -0.643778     -1.882843     -3.984605     -3.587277     -0.717503      1.359878      0.224411      0.786721      0.309717     -3.653159     -0.196659     -0.351226    -16.256525     -0.120205      0.694640      0.299137      0.031708     -0.694692     -4.350125     -7.382994     -9.261674     -2.225719      0.000000     -0.099970     -4.632913    -35.644886    -64.612439      1.500533      1.623937      1.108986      3.441806      0.315990      0.015651      6.007591     -2.458780      2.349761    -15.969530     -0.099870      9.299454      6.445989     -2.004041      0.683458      0.466335     -3.127274     -3.241227      2.267124      0.363121      5.273493      1.110127      0.097502      0.577234     -2.068594     -5.245187     -0.246923     -0.050628      0.110466     -0.000000      6.103205      0.573330     -0.312752      1.102673     -0.298322     -0.034270      0.174382 -41463.762059
  -345.728401    -34.488051      0.105033      9.551263      1.825851      0.541653      2.735526      1.633738     -0.294681     -0.353600     -2.563144     -0.171653      0.292956      2.044914     11.529263      3.214428   -118.223741      3.330417   -150.702288     -0.589465    -63.965780     -0.428446     25.188664     -2.996062     -2.338161     -0.973005     -0.547725      0.281174      0.047595      0.147563      1.118735      0.493655      0.348897     -0.049579      0.129287      0.166775      0.150374      1.537295     32.648693    229.146093    -14.996778     -1.031771     -0.236539     -0.321073     -0.000000      0.713362      0.089260      1.024551      0.369630      0.675068      0.263663      0.048714      0.082658      0.281625    -15.739343      1.380317      0.531018      0.871491      1.119915      0.786568      0.351235      0.610613     -0.279506     -0.430658      0.968397     -0.572151      0.805979      0.368906      0.817318      2.375462      8.254329      1.788259     35.524169   -879.980000      0.112656      0.270368     -0.067422      0.179132      0.324793      0.045483      0.000000     -0.096813     -0.077369     -0.052421      0.068659      0.021758    -34.987871     -0.228970     -2.620080     -9.164404    -48.118140     -0.051605     -1.986757    -14.385381     -0.205760     15.453071     -3.748615      0.828011     21.231291     -0.154114     -0.153221      0.497113      0.186971    -22.669110     14.666723      0.833406     -0.081110    -55.295410    -13.895384     -3.485459      0.468100     26.866807     14.646692     26.845560      5.051792     -2.500645     -4.737024      3.432028      0.696612      1.415408      1.140752      0.128114     13.847240     19.868850      2.114873     22.026034     -0.074175      0.034814      0.033243     -4.060234      0.097189      0.000000      0.009732      4.811242     -0.520492     -1.072878      0.338577    -18.604735     -9.925882     -0.433680     -0.000000      5.394505     35.650367    -17.774863   -107.093763    -37.316681     13.896679      0.823311      5.121136      0.568886     -0.561972      0.167647      1.604565     -3.864069     -1.424128     -0.884315     -0.644878     -1.998804     -4.074454     -3.665847     -0.732401      1.354579      0.223587      0.784177      0.309888     -3.924868     -0.195511     -0.350135    -16.251826     -0.119499      0.633491      0.297798      0.041141     -0.694925     -4.349229     -7.388892     -9.270875     -2.027665      0.000000     -0.196079     -4.604698    -35.434854    -64.287637      1.452972      1.208015      1.074320      3.336106      0.161194      0.015610      5.634179     -2.808397      2.274865    -16.479258     -0.197882      8.561322      6.239941     -2.050935      0.727264      0.464098     -3.109431     -3.223223      2.148918      0.361075      5.553685      1.105527      0.098386      0.574103     -2.060645     -5.224796     -0.245520     -0.050658      0.110383     -0.000000      5.906889      0.570850     -0.311549      1.099719     -0.297177     -0.034152      0.159060 -41410.945570
  -346.987689    -34.580233      0.105535     10.487990      1.842158      0.547083      2.758573      1.814200     -0.362279     -0.434832     -2.584234     -0.173002      0.294308      2.291753     10.534194      3.788532   -112.329600      3.604631   -144.199740     -0.302113    -59.547490      0.000000     25.315903     -3.684621     -2.616526     -0.983683     -0.553913      0.252812      0.042803      0.148463      1.128284      0.497396      0.350768     -0.049879      0.130257      0.168073      0.151562      1.364769     33.779382    237.508612    -15.909432     -1.039098     -0.238088     -0.323398     -0.014648      0.650682      0.152518      1.303167      0.414361      0.757998      0.265155      0.048929      0.078033      0.261785    -15.777342      1.546173      0.594856      0.980162      1.198265      0.783375      0.342535      0.615062     -0.282549     -0.551937      0.974885     -0.878212      0.906086      0.398185      0.839938      2.567370      8.532789      1.909501     38.577150   -882.532954      0.113201      0.271485     -0.067847      0.161088      0.325397      0.023314     -0.153339     -0.097292     -0.077820     -0.107552      0.046946      0.000000    -35.072373     -0.229716     -2.647269     -9.285022    -52.921501     -0.063511     -2.001986    -14.489799     -0.253528     18.023724     -5.097920      0.847496     21.921468     -0.189889     -0.154020      0.572202      0.188687    -24.483021     16.266471      0.842602     -0.164828    -55.567899    -14.020719     -4.285373      0.473046     27.798293     15.045232     27.695442      5.881635     -2.455811     -4.665690      4.296876      0.703819      1.085102      1.147456      0.129047     14.212044     20.579475      2.345827     23.315784     -0.074645      0.034988      0.031759     -4.221772      0.087430      0.000000      0.008748      4.915686     -0.574210     -1.084977      0.356130    -18.741729     -9.999619     -0.518711     -0.021909      5.560310     37.202759    -17.883396   -107.546174    -37.448909     14.210039      0.848766      5.290236      0.554279     -0.565316      0.151323      1.234536     -3.891989     -1.431626     -1.089909     -0.647082     -1.180639     -4.011623     -3.606640     -0.720305      1.312307      0.215267      0.737083      0.288152     -3.289378     -0.197639     -0.353257    -16.317983     -0.120718      0.569625      0.299585      0.050464     -0.793764     -4.696823     -7.472530    -10.605745     -2.253092     -0.000000     -0.000000     -4.640058    -35.698513    -64.698342      1.493556      1.242399      1.102861      3.425566      0.161683      0.008008      6.093596     -2.053237      2.333168    -15.084115      0.294132      8.830075      6.391202     -2.022906      0.826269      0.467000     -3.143647     -3.259132      2.440753      0.363688      5.282261      1.082386      0.098954      0.578082     -2.081916     -5.281115     -0.283342     -0.050917      0.111111     -0.027193      6.091825      0.574103     -0.315009      1.105810     -0.365157     -0.034388      0.159229 -43099.881355
  -341.897014    -34.051826      0.106880     11.001194      2.007205      0.631811      3.324751      1.901661     -0.442058     -0.531136     -2.537082     -0.164936      0.407439      2.023586     10.873747      3.873615   -114.585801      3.429627   -147.105805     -0.308344    -60.789657     -0.225576     26.068818     -4.500652     -2.721567     -1.144310     -0.882205      0.222923      0.032254      0.190021      1.093501      0.460735      0.430643     -0.034067      0.090626      0.150319      0.126628      1.409062     28.206065    193.218716    -16.206073     -1.057278     -0.296000     -0.402734     -0.062930      0.355831      0.155652      1.331082      0.366244      0.644892      0.268987      0.049021      0.079019      0.265558    -15.550369      1.416565      0.545557      1.105369      1.048235      0.794617      0.348263      0.579198     -0.419520     -0.693830      0.994637     -0.902255      0.946346      0.339995      0.711276      2.201442      7.259328      1.564723     30.346480   -889.118216      0.152949      0.295973     -0.068902      0.099469      0.175699     -0.000000     -0.154705     -0.133984     -0.100646     -0.166507      0.000000     -0.000000    -34.596077     -0.117063     -2.732436     -9.665082    -55.248182     -0.064428     -2.039800    -14.748949     -0.257927      7.264392     -8.143520      0.792099     20.443292     -0.193174     -0.104331      0.652713      0.154987    -27.184516     10.848401      0.447106     -0.258771    -57.044475    -15.269936     -5.232516      0.487192     22.329149     13.555056     19.281038      2.359315      0.202144      0.386821      4.008096      0.579993      0.000000      1.144091      0.115490     12.738290     17.819246      2.476457     24.229221     -0.075812      0.033552      0.032152     -4.184260      0.054032      0.000000      0.007709      4.332458     -0.584587     -1.059790      0.392349    -19.081974    -10.753241     -0.708886     -0.119425      5.114444     36.558109    -18.957308   -110.203925    -38.304377     12.549310      0.716982      4.494150      0.562449     -0.731330      0.153453      1.270141     -4.846605     -1.473045     -1.109551     -0.439874      2.675959     -4.120334     -3.697238     -0.737463      1.331283      0.218349      0.747555      0.323009     -3.355321     -0.314267     -0.362982    -15.544034     -0.191453      0.351645      0.304147      0.051144     -0.922071     -5.210860    -10.569978    -13.699409     -2.788721     -1.909401     -0.103117     -4.727906    -36.353965    -65.722178      1.375263     -0.000000      1.012190      3.143371     -0.000000     -0.000000      5.796449     -2.527060      2.094179    -15.366602      2.707815      5.877592      5.716096      0.161375      0.972730      0.459496     -5.002860     -5.189631      3.006574      0.354531      5.386267      1.097758      0.099022      0.563091     -2.393283     -6.080369     -0.288354     -0.034742      0.092643     -0.056773      5.667038      0.582339     -0.325856      1.062767     -0.515177     -0.023515      0.159645 -45373.990965
  -343.070781    -35.409134      0.108811     10.961793      1.922982      0.573938      2.872753      1.898088     -0.521982     -0.627464     -2.574885     -0.167330      0.269049      1.796399      7.554237      3.657979   -118.368390      3.128134   -151.811060     -0.644604    -66.390598     -0.466168     16.825335     -5.319022     -3.054879     -1.300388     -1.065784      0.255012      0.032467      0.078628      0.879311      0.299460      0.222213     -0.087818     -0.046856      0.078005      0.032799      0.835941     26.740761    183.599292    -24.125796     -1.732467     -0.422274     -0.576317     -0.081258      0.186578      0.097416      1.199588      0.325022      0.598122      0.275430      0.049884      0.080084      0.268835    -16.131390      1.272276      0.489565      1.024175      0.982067      0.820129      0.345563      0.598455     -0.495770     -0.837756      0.769020     -0.917997      0.926127      0.301990      0.670102      1.954669      6.832719      1.470214     27.185831   -899.995265      0.133824      0.230203     -0.123007      0.100106      0.177210     -0.050578     -0.491983     -0.213817     -0.150393     -0.294849     -0.025487     -0.072642    -35.851991     -0.236379     -2.785812    -10.853975    -56.649791     -0.091632     -2.406564    -17.547835     -0.368775      5.040956    -11.203206      0.810235     21.009941     -0.276176     -0.159780      0.615218      0.092016    -30.993201      9.938542     -0.232211     -0.535534    -59.894204    -17.615571     -6.179379      0.379014     20.271672     13.853029     17.921506      1.633000      0.139482      0.268206      2.934773      0.344754     -1.220886      1.173267      0.101947     12.778101     18.129708      2.453136     25.242753     -0.123807      0.034095      0.032655     -4.499100      0.054464      0.000000      0.008810      4.403804     -0.713740     -1.145638      0.357095    -20.772381    -12.110291     -0.814469     -0.147923      5.206206     37.876193    -20.173148   -115.424542    -40.004561     12.775135      0.708799      4.224340      0.576049     -1.093364      0.156153      1.295706     -6.935141     -1.648478     -1.588361     -0.440877      3.014647     -4.085437     -3.664024     -0.731163      1.361090      0.222941      0.761303      0.249931     -3.871112     -0.379487     -0.404798    -16.840984     -0.230985      0.353733      0.303787      0.042810     -1.236537     -5.945621    -15.056096    -16.619617     -3.281126     -3.976983     -0.212949     -5.207692    -37.598826    -67.642201      1.406402     -0.920575      1.032719      3.206664     -0.352372     -0.017479      5.267208     -3.049598      2.135736    -16.865936      2.972992      5.378796      5.823795      0.326900      0.910804      0.472268     -6.041038     -6.266926      2.850812      0.366115      5.218768      1.124036      0.099838      0.580828     -2.693970     -6.850819     -0.336991     -0.034950      0.023899     -0.146485      5.817279      0.586461     -0.364711      1.078544     -0.524689     -0.060792      0.160429 -50459.366114
  -348.783296    -35.850515      0.135627     11.041942      2.446347      0.801459      3.820970      1.912574     -0.419028     -0.503879     -2.417934     -0.160011      0.273711      1.641690      6.501258      3.416290   -127.843040      2.934902   -156.905770     -0.836492    -68.657039     -0.722896     13.828338     -4.273669     -2.764997     -1.136682     -0.817189      0.361948      0.043774      0.040403      0.817382      0.246641      0.152114     -0.145868     -0.096029      0.026897     -0.033882      0.645786     24.522693    168.770428    -23.047627     -1.226630     -0.342393     -0.382952     -0.052273      0.305597      0.067236      1.054902      0.297091      0.546985      0.352050      0.063627      0.100680      0.347165    -16.299816      1.176365      0.451668      0.969490      0.891458      1.037313      0.462106      0.816480     -0.327815     -0.641922      1.373507     -0.327423      0.901524      0.275940      0.611789      1.785473      6.214835      1.419590     23.146547   -928.883212      0.146376      0.215774     -0.052428      0.140224      0.202315     -0.027990     -0.362774     -0.154274     -0.091335     -0.191646      0.000000     -0.026262    -36.201146     -0.239398     -1.987407     -8.825976    -52.532951     -0.074250     -2.293926    -17.019109     -0.299161     -0.000000    -14.486074      0.810197     20.816789     -0.224036     -0.248301      0.608484      0.047575    -35.153274      7.375799     -0.720520     -0.736925    -63.289830    -19.425895     -4.960544      0.683379     17.576564     13.603981     13.952476     -0.000000     -0.000000     -0.000000      2.185636      0.178327     -1.676458      1.545934      0.176332     12.495448     17.577336      2.465568     25.313215     -0.087594      0.042465      0.040802     -4.864138      0.076319      0.000000      0.012501      4.282987     -0.612433     -1.039538      0.439846    -20.466083    -12.730950     -0.696909     -0.133627      5.084784     37.593717    -21.570353   -119.230969    -41.258976     12.437714      0.648901      3.842186      0.741663     -0.664079      0.222739      1.893923     -4.608204     -1.844967     -1.288856     -0.445922      3.364408     -4.156396     -3.725896     -0.743963      1.760744      0.290196      1.021416      0.059390     -4.421472     -0.290892     -0.327174    -17.131593     -0.176961      0.495445      0.399340      0.123014     -1.470097     -6.745381    -18.374102    -19.772759     -3.813699     -5.493314     -0.329630     -5.086947    -37.278609    -67.000858      1.385393     -1.907496      1.015061      3.151979     -0.195132     -0.009682      4.924575     -3.604276      2.093355    -17.377432      3.173088      3.982965      5.584828      0.538635      1.131688      0.625586     -4.630085     -4.803088      2.845813      0.495184      7.408569      1.441666      0.131512      0.785339     -2.394149     -6.090766     -0.250318     -0.053537     -0.049622     -0.243212      5.757628      0.772560     -0.295701      1.344935     -0.420765     -0.101135      0.221883 -52391.808812
  -355.535840    -36.395953      0.099019     11.254189      3.196883      1.028074      5.024347      1.949160     -0.368587     -0.443259     -1.868990     -0.119354      0.389825      1.164502      5.361905      3.318387   -131.396090      2.542960   -161.303316     -1.037098    -70.591062     -1.250934     10.661713     -3.759955     -2.075151     -0.921042     -0.691227      0.225318      0.026763      0.081964      0.660945      0.190582      0.306156     -0.110157     -0.148367      0.000000     -0.069824      0.660450      9.160517     50.999725    -23.863172     -1.782822     -0.433612     -0.593377     -0.075503     -0.115308      0.000000      0.987196      0.191374      0.353575      0.275166      0.050056      0.120075      0.422072    -16.517359      0.931704      0.357146      1.026374      0.550334      0.786658      0.354900      0.616193     -0.277090     -0.542768      2.255966      0.673116      0.919786      0.158624      0.352196      1.030385      3.400528      0.728612     13.786142   -931.926290      0.195754      0.255589     -0.126192      0.077305      0.121813     -0.051075     -0.499326     -0.178322     -0.154003     -0.235533     -0.025732     -0.047971    -36.668183     -0.243262     -0.511440     -6.377455    -37.148345     -0.093844     -2.378740    -17.462014     -0.379417    -13.931659    -21.518506      0.657448     14.667461     -0.284124     -0.194218      0.673121      0.000000    -39.928096      1.576500     -1.253657     -0.855795    -64.447696    -20.729209     -4.361467      1.002434      3.882896      8.768659     -0.000000     -4.482510     -0.379864     -0.737115      1.805288      0.000000     -4.046181      1.222287      0.104976      7.177886     10.214018      2.469783     19.393943     -0.110864      0.050338      0.029294     -4.791510      0.042120      0.000000      0.007776      2.583337     -0.735134     -0.771166      0.575558    -20.857288    -13.929942     -0.545214     -0.083577      4.162450     26.893940    -22.592697   -123.767502    -41.895624      7.512925      0.376897      2.101229      0.567593     -0.941969      0.139857      3.419175     -7.140049     -1.940785     -1.635926     -0.452913      4.724645      3.285117     -3.804524     -0.758831      1.331489      0.204229      0.717793      0.060661     -4.981529     -0.246018     -0.235061    -16.202887     -0.149614      0.273051      0.311054      0.124812     -1.618109     -7.656586    -23.767818    -24.869962     -4.427937     -7.981463     -0.568899     -5.370819    -38.740401    -69.408004      1.028044     -3.522779      0.750934      2.336528     -0.356775     -0.017713      4.259223     -4.174510      1.343953    -18.918774      3.807984     -1.735440      3.643515      2.076473      1.333487      0.484188     -3.914097     -4.060740      3.237144      0.376842      5.386886      1.149037      0.102194      0.597201     -1.992484     -5.072061     -0.346864     -0.054558     -0.050690     -0.248878      4.041438      0.610630     -0.213083      1.593543     -0.369939     -0.076454      0.161131 -53835.882735
